startx,starty,stopx,stopy,length,time,userid
1581,506,1073,425,24,440,32
1071,425,232,385,33,627,32
234,385,1682,764,49,794,32
85,661,1484,301,42,769,32
1485,301,366,415,28,526,32
368,415,268,491,30,599,32
1263,498,1709,853,32,518,32
1708,853,1134,737,45,764,32
410,833,595,241,44,707,32
594,239,1797,225,39,846,32
1796,225,563,578,47,991,32
571,577,1744,615,49,898,32
1739,614,1660,223,32,515,32
1659,223,853,157,31,585,32
853,161,688,683,30,469,32
503,860,527,845,24,486,32
529,838,1560,426,50,829,32
1548,424,987,235,23,418,32
990,240,552,143,17,366,32
562,146,1566,535,32,632,32
1565,533,1496,434,18,320,32
1496,433,1718,413,28,429,32
1716,413,686,836,44,741,32
690,834,1248,656,23,521,32
1240,650,114,418,34,591,32
119,419,828,487,46,743,32
1817,591,478,157,48,860,32
479,157,504,651,35,633,32
507,651,751,576,28,473,32
1791,446,534,417,32,634,32
555,413,558,426,12,467,32
558,425,1129,575,31,696,32
1128,576,1680,582,26,542,32
1667,581,1143,656,16,348,32
1145,655,891,429,23,373,32
900,433,163,702,42,702,32
164,702,1741,786,35,635,32
1737,782,1621,536,32,527,32
1618,536,1020,411,24,545,32
1023,414,1430,577,21,360,32
1430,575,1358,180,32,518,32
1358,189,750,753,31,547,32
751,752,292,337,31,618,32
297,337,298,774,34,561,32
1175,365,1285,430,14,362,32
1233,395,1616,760,37,718,32
1615,760,936,730,41,1050,32
144,760,1000,712,43,785,32
999,712,92,591,36,736,32
253,326,715,503,31,551,32
717,506,310,396,24,441,32
314,396,1263,347,36,581,32
1258,347,251,705,43,846,32
255,705,462,645,15,347,32
472,642,187,794,30,505,32
189,794,1305,445,48,831,32
1304,445,1263,765,40,703,32
1316,167,269,653,47,1003,32
269,652,826,178,43,689,32
826,180,607,788,36,591,32
613,781,83,645,26,441,32
86,645,1769,694,44,776,32
1768,694,599,527,35,608,32
605,527,1532,390,22,468,32
1529,390,397,146,43,719,32
1039,432,1396,746,43,831,32
1394,745,1134,828,19,418,32
1160,827,1590,704,30,655,32
1590,703,1192,769,27,479,32
932,703,1184,447,24,484,32
1180,457,473,573,31,562,32
1768,426,1029,391,13,400,32
1031,391,1250,507,35,554,32
1465,129,906,192,14,247,32
1428,149,624,219,17,518,32
625,218,790,829,27,479,32
791,826,1332,658,25,509,32
1326,677,685,725,41,743,32
688,724,1033,312,37,689,32
1030,312,297,700,29,596,32
302,699,813,593,36,609,32
808,593,479,383,22,360,32
478,383,628,185,36,599,32
800,627,763,384,69,812,19
353,673,563,321,73,549,19
563,321,448,602,74,672,19
673,614,1169,502,52,384,19
1193,501,1224,511,19,197,19
303,475,816,230,33,223,19
834,216,310,464,49,472,19
487,351,1379,441,54,470,19
1379,441,599,230,69,640,19
599,231,511,322,69,1017,19
513,322,1128,314,34,396,19
1127,314,968,642,51,491,19
700,347,364,430,49,346,19
364,430,1428,473,80,845,19
1427,473,643,328,43,524,19
598,264,110,595,58,416,19
110,595,345,254,83,642,19
346,254,416,283,23,460,19
416,284,659,348,44,578,19
658,348,1310,253,60,609,19
767,682,668,298,54,463,19
668,299,1129,294,65,439,19
1128,294,607,365,57,419,19
1030,222,1424,168,74,571,19
1422,168,1235,157,61,454,19
148,164,1322,146,64,487,19
1456,482,181,399,73,918,19
182,399,1354,522,73,596,19
1352,522,483,629,45,594,19
130,355,1386,446,61,417,19
214,500,719,607,31,263,19
719,607,1060,593,47,729,19
497,193,1000,546,43,291,19
671,390,1252,554,48,404,19
131,234,1024,468,41,278,19
1024,468,592,314,48,460,19
594,314,736,380,22,264,19
736,382,171,652,68,565,19
172,652,1376,246,68,565,19
1374,246,869,422,58,505,19
868,422,164,270,78,579,19
165,270,163,201,64,442,19
164,201,1187,666,77,600,19
1185,666,1159,483,69,599,19
1158,483,900,228,56,433,19
206,611,1239,315,63,430,19
1239,315,1060,666,79,715,19
1059,666,336,376,36,313,19
337,376,769,264,56,387,19
769,266,554,238,44,415,19
554,239,1006,311,38,365,19
1005,311,867,490,55,476,19
866,490,692,680,68,558,19
692,677,776,654,32,323,19
777,654,453,592,57,594,19
455,592,1150,506,54,445,19
1149,506,1180,179,72,637,19
1180,181,629,684,70,502,19
629,683,655,160,47,480,19
615,199,661,198,19,222,19
663,198,840,650,58,468,19
840,649,562,446,40,528,19
1346,252,1412,254,18,163,19
1411,254,320,177,70,492,19
322,177,1260,351,68,530,19
1259,351,1234,346,17,191,19
889,163,716,412,47,320,19
716,412,816,478,32,474,19
816,477,109,204,46,343,19
110,204,1040,174,86,713,19
1040,176,979,171,51,445,19
977,171,897,409,56,533,19
903,405,1253,364,38,282,19
1252,364,531,618,58,393,19
531,617,737,674,50,401,19
1061,689,1358,326,40,271,19
1358,326,1076,410,46,500,19
1075,410,1187,691,64,468,19
1185,691,1208,250,57,457,19
409,340,1018,429,36,285,19
1018,429,956,461,35,479,19
642,416,944,159,38,270,19
944,159,1213,625,65,549,19
1213,624,1256,147,50,468,19
1255,147,760,191,54,529,19
759,193,147,482,60,455,19
1268,583,1433,158,80,569,19
1433,159,1200,647,70,524,19
1199,647,1214,461,36,450,19
1213,461,682,492,46,387,19
783,186,820,171,13,204,19
820,172,300,377,42,368,19
302,377,872,506,45,372,19
871,506,172,160,58,471,19
173,160,711,583,70,487,19
711,582,781,290,62,499,19
781,291,158,472,37,311,19
159,472,1115,311,75,568,19
1229,224,171,457,59,421,19
171,457,1256,271,74,590,19
1254,271,1062,485,58,506,19
1061,485,1436,474,50,466,19
1435,474,1016,326,44,438,19
1014,326,1064,390,39,294,19
1063,390,72,308,60,616,19
78,308,1229,558,64,692,19
1228,558,1168,506,55,671,19
828,351,135,508,69,473,19
135,508,1042,414,76,575,19
1039,414,1140,454,48,434,19
1136,454,212,462,50,393,19
860,166,1265,270,52,422,19
1264,270,741,293,56,412,19
740,293,1309,487,47,458,19
1308,487,504,301,58,461,19
505,301,650,274,53,435,19
652,274,1440,417,66,484,19
1438,417,332,640,71,500,19
333,640,236,522,72,574,19
237,520,84,514,75,555,19
585,602,1106,214,44,313,19
1106,214,1078,403,72,513,19
1076,403,1024,612,49,407,19
1026,612,364,461,40,491,19
366,461,376,356,51,422,19
377,356,199,614,65,515,19
972,230,476,595,40,271,19
476,595,1212,367,73,562,19
365,289,1104,635,39,559,19
1103,635,611,426,47,486,19
928,644,203,538,52,350,19
437,432,1158,308,37,264,19
1158,308,996,574,49,452,19
958,604,907,238,42,600,19
906,238,1198,625,45,549,19
1195,625,269,653,62,658,19
271,653,535,650,61,489,19
537,649,744,284,58,420,19
344,446,717,522,31,209,19
718,523,162,328,55,523,19
1270,369,1019,350,22,146,19
1019,350,1015,534,47,431,19
1013,534,359,262,51,431,19
360,262,1328,570,54,619,19
564,241,891,602,36,312,19
891,602,940,522,25,405,19
938,522,823,474,47,361,19
96,331,544,571,26,169,19
1332,342,472,550,57,436,19
1128,439,1244,380,44,469,19
1243,380,1177,553,51,406,19
1176,553,771,630,53,425,19
748,201,743,192,11,79,19
740,190,721,595,34,424,19
720,595,1186,249,55,676,19
1184,249,256,526,66,583,19
257,526,312,418,60,595,19
690,559,860,607,19,125,19
884,612,908,621,11,71,19
247,367,462,406,17,110,19
307,396,1292,415,63,448,19
1011,302,1277,300,36,292,19
1277,300,1008,154,70,515,19
1003,155,1277,585,59,548,19
1272,583,1383,383,63,471,19
874,606,1211,566,31,490,19
459,202,375,171,42,380,19
376,171,426,171,13,144,19
427,172,1024,299,60,436,19
470,310,1247,555,45,302,19
1247,555,1099,642,54,444,19
1097,642,873,225,52,584,19
872,226,1225,592,45,376,19
1242,596,940,330,41,391,19
939,330,360,313,64,483,19
361,313,1261,583,69,600,19
1136,422,453,238,58,394,19
475,266,838,446,40,285,19
838,446,713,487,55,519,19
713,486,716,263,35,267,19
714,263,591,470,50,478,19
591,469,320,161,72,576,19
320,162,823,286,78,638,19
820,287,528,502,70,472,19
528,500,656,284,33,381,19
656,286,1101,286,50,390,19
1100,286,1076,284,18,175,19
1076,286,1115,219,43,361,19
1114,219,880,520,57,396,19
880,519,266,333,49,345,19
273,333,1227,550,55,427,19
1226,550,676,533,68,480,19
133,263,600,423,60,416,19
600,425,299,158,56,486,19
248,282,429,623,63,431,19
415,620,432,656,17,110,19
432,656,936,296,77,580,19
934,296,1390,506,39,399,19
1389,506,192,400,70,574,19
643,600,1038,150,41,278,19
1220,256,516,480,46,309,19
178,389,454,355,51,427,19
1336,446,918,418,32,281,19
938,422,856,422,15,97,19
856,422,1276,238,51,506,19
1275,238,462,302,61,487,19
464,302,815,326,58,444,19
814,326,188,209,57,438,19
189,209,992,626,54,436,19
991,626,664,226,50,485,19
664,227,496,302,54,446,19
497,302,488,566,51,461,19
489,566,893,534,59,522,19
194,331,1261,285,82,589,19
1257,285,418,503,62,445,19
1106,619,792,722,50,406,19
1589,755,1601,766,48,922,41
1565,749,1604,759,11,175,41
1588,757,1597,754,15,516,41
1598,755,1487,306,35,989,41
1488,306,1693,717,32,583,41
1694,718,389,713,35,713,41
390,713,1465,378,34,605,41
1466,378,246,781,45,726,41
251,774,259,767,41,1266,41
260,767,1132,937,29,1922,41
1132,936,815,359,44,1150,41
816,359,285,563,40,1038,41
346,170,1542,346,33,623,41
864,153,376,575,35,547,41
374,578,924,755,50,1535,41
923,755,735,814,26,555,41
735,816,1342,890,28,638,41
963,723,1252,308,35,768,41
425,466,1725,576,45,722,41
1489,315,598,778,23,366,41
598,779,959,775,50,946,41
959,776,373,439,40,698,41
191,766,738,236,30,474,41
739,236,163,683,31,693,41
1014,404,420,425,25,387,41
419,425,1810,818,34,858,41
1788,823,987,630,39,1032,41
987,631,574,247,36,854,41
575,247,1236,176,36,932,41
1236,176,1207,782,40,958,41
1211,882,1368,342,43,771,41
1369,342,1524,479,22,534,41
1516,465,323,182,30,823,41
1316,307,1434,675,39,717,41
1435,675,1227,353,33,559,41
1228,353,665,431,37,667,41
666,432,1080,392,41,750,41
1538,897,172,662,49,792,41
173,662,212,629,40,681,41
212,630,1750,195,42,794,41
586,776,1683,758,32,602,41
1682,758,1628,753,10,159,41
875,375,1385,297,17,258,41
914,381,1392,333,19,287,41
446,661,956,392,33,515,41
957,392,578,422,26,445,41
1188,335,1518,778,39,694,41
312,400,790,788,27,475,41
349,418,931,908,30,509,41
811,202,1135,518,32,725,41
1674,652,530,496,33,614,41
530,496,314,614,31,600,41
315,614,1264,492,19,444,41
1263,492,851,729,32,560,41
852,729,1627,250,27,442,41
1520,433,213,230,31,500,41
243,229,92,235,12,171,41
82,234,106,246,20,400,41
830,611,218,230,31,656,41
726,596,1370,251,42,796,41
1371,251,905,164,34,637,41
905,165,1384,361,31,592,41
945,491,1289,563,15,221,41
115,805,1724,824,26,417,41
1724,824,889,344,40,658,41
890,344,530,142,27,567,41
530,143,1052,624,29,536,41
1051,623,771,318,18,290,41
750,243,1131,879,24,402,41
1254,623,277,476,31,666,41
277,477,827,512,34,602,41
1571,214,1301,275,34,623,41
1302,275,1384,201,32,548,41
701,786,222,484,36,649,41
350,268,1066,620,41,791,41
468,344,230,735,39,808,41
1090,850,841,195,40,654,41
1252,892,262,467,29,620,41
276,475,488,533,28,946,41
488,532,1328,291,46,1049,41
1329,291,1695,529,35,551,41
1695,530,462,356,37,599,41
501,519,1662,139,48,872,41
901,631,610,489,20,350,41
796,634,247,895,52,860,41
1356,570,1805,470,24,386,41
859,510,1708,245,27,418,41
527,669,861,654,13,196,41
861,654,1801,162,32,868,41
1802,162,1793,558,45,805,41
658,612,699,616,12,262,41
276,901,624,816,20,336,41
231,901,1796,622,33,508,41
377,379,477,222,25,564,41
477,223,973,549,30,561,41
205,787,967,927,18,275,41
970,927,739,187,42,693,41
740,187,1034,439,34,652,41
1237,631,365,528,26,406,41
364,528,1454,815,46,724,41
538,213,319,287,14,210,41
315,289,1825,418,31,693,41
1824,418,1624,849,29,543,41
1315,670,453,611,22,350,41
454,612,324,863,50,867,41
324,863,1723,230,41,686,41
1431,708,918,807,23,358,41
943,808,1088,782,10,141,41
986,450,1283,565,26,479,41
1816,239,431,639,35,556,41
432,640,1641,558,37,623,41
1640,558,360,298,40,744,41
360,300,1693,741,45,884,41
1694,741,1506,437,38,788,41
1171,225,1533,365,33,569,41
354,427,1204,304,38,613,41
1204,305,437,781,40,684,41
438,782,1153,172,35,625,41
806,416,990,797,15,233,41
542,693,550,677,34,684,41
562,414,1550,400,36,689,41
197,864,1032,473,28,450,41
992,478,922,504,12,317,41
1773,716,1060,661,26,411,41
1081,671,1052,706,12,172,41
1052,707,748,428,34,688,41
1589,506,1537,497,12,202,41
652,733,1258,766,32,635,41
1259,766,1301,777,10,167,41
1301,778,1268,538,25,488,41
1269,538,116,123,34,677,41
885,815,762,442,18,548,41
762,443,766,484,14,229,41
650,504,70,391,38,904,25
89,386,332,230,33,648,25
332,232,646,457,23,456,25
647,457,835,564,23,408,25
836,562,965,593,14,312,25
966,592,324,214,27,440,25
327,216,825,551,30,512,25
1125,479,264,299,19,442,25
264,299,333,391,19,465,25
1229,545,1036,217,28,704,25
1036,221,1107,336,16,264,25
1106,326,669,220,17,432,25
658,224,349,306,22,384,25
351,306,340,254,12,208,25
342,255,896,525,28,528,25
893,521,249,252,34,568,25
784,502,974,136,26,451,25
974,136,736,249,24,613,25
729,249,189,481,26,440,25
175,476,1278,408,23,480,25
1254,410,534,399,29,528,25
535,399,551,396,11,208,25
555,396,1106,533,27,480,25
1107,532,790,169,22,432,25
789,173,810,495,25,448,25
224,323,847,224,23,366,25
847,224,500,148,26,735,25
500,147,1085,586,27,496,25
1083,586,1221,249,24,464,25
1220,248,242,346,27,480,25
243,347,1242,509,27,480,25
738,150,296,523,25,390,25
296,523,500,441,26,489,25
494,441,173,405,18,336,25
175,404,639,337,22,408,25
1005,408,337,311,28,440,25
337,311,1004,213,30,799,25
1005,216,737,455,18,379,25
741,459,995,374,17,303,25
995,374,1007,478,15,575,25
1003,479,238,282,25,448,25
237,281,194,151,11,407,25
197,150,769,364,30,519,25
655,235,346,168,27,528,25
445,309,851,310,13,193,25
838,305,453,301,15,318,25
453,301,1127,508,32,606,25
1124,508,992,299,17,280,25
992,303,1095,443,12,176,25
1084,440,610,200,24,431,25
1245,561,785,182,21,417,25
705,273,1126,519,13,201,25
1126,519,356,468,32,592,25
355,470,149,191,22,880,25
1010,557,198,276,29,465,25
198,276,927,350,24,578,25
928,350,213,569,24,487,25
219,569,737,514,24,424,25
741,506,1201,164,26,440,25
148,254,1285,236,52,1491,25
851,550,1215,160,28,501,25
1215,160,738,431,33,593,25
735,429,633,365,11,176,25
225,191,598,398,26,533,25
598,398,380,348,18,463,25
380,349,263,273,15,248,25
261,271,550,217,20,616,25
549,218,1148,412,28,488,25
1161,418,1087,179,22,375,25
1063,159,141,234,35,528,25
143,249,216,413,21,328,25
224,413,732,201,24,512,25
1049,160,625,169,15,351,25
625,169,695,449,23,650,25
697,451,1138,419,20,384,25
1138,406,1107,217,13,216,25
115,361,1131,166,30,473,25
1131,166,843,249,23,482,25
359,385,697,403,14,206,25
434,396,746,427,19,288,25
717,424,723,417,73,2342,25
723,417,930,313,19,475,25
933,402,698,532,14,213,25
698,532,1235,173,29,650,25
1232,173,950,125,15,368,25
949,125,470,260,19,344,25
469,260,118,422,23,392,25
126,425,922,594,26,480,25
924,594,1229,441,29,640,25
1228,440,190,436,31,656,25
115,483,225,521,18,360,25
226,517,175,144,13,304,25
174,145,1238,371,29,464,25
1236,370,195,183,35,622,25
194,186,1104,139,23,464,25
1101,139,928,543,36,632,25
925,541,248,283,26,472,25
245,283,70,210,12,160,25
72,211,574,323,27,456,25
168,135,1077,392,20,303,25
1077,392,458,261,25,586,25
463,263,833,406,15,296,25
832,405,791,488,16,216,25
740,481,866,249,13,192,25
865,249,554,479,12,240,25
633,307,258,176,19,304,25
214,183,864,481,16,237,25
864,481,1225,332,21,514,25
1224,331,187,574,40,664,25
190,574,1032,508,25,456,25
1031,508,596,405,21,360,25
698,564,907,289,20,317,25
907,289,1125,563,16,510,25
844,191,674,427,14,377,25
868,473,470,401,28,616,25
472,401,1084,368,21,400,25
1084,367,910,210,15,256,25
909,210,1041,219,14,208,25
1040,219,440,558,29,448,25
181,158,683,356,19,346,25
1051,250,418,356,18,282,25
698,438,348,308,13,295,25
367,309,1252,462,16,360,25
1203,455,205,315,36,608,25
1036,364,436,246,27,451,25
436,246,734,179,25,464,25
741,140,328,272,20,344,25
328,274,1078,187,26,440,25
1077,186,396,588,36,576,25
399,588,825,224,18,295,25
825,234,984,406,16,376,25
468,164,715,535,14,272,25
716,536,739,587,10,128,25
740,585,119,445,26,464,25
123,445,169,499,11,168,25
170,499,717,269,25,487,25
717,276,511,366,17,320,25
164,443,659,553,13,257,25
659,553,625,398,15,393,25
635,398,1206,260,27,465,25
1203,261,886,338,19,368,25
887,347,1093,509,13,248,25
785,270,1052,486,14,214,25
1052,486,855,214,15,434,25
827,215,1203,515,28,440,25
1202,516,501,135,27,440,25
500,135,232,497,30,467,25
233,498,1172,496,27,512,25
866,406,545,168,23,549,25
545,168,1239,281,25,565,25
1230,281,241,210,33,512,25
184,563,273,359,26,441,25
272,360,943,559,17,535,25
942,556,693,598,15,248,25
697,592,1096,196,25,384,25
127,486,696,460,75,1751,25
1029,264,234,530,26,456,25
234,530,824,303,29,655,25
829,304,1070,386,12,288,25
1069,387,1141,336,15,376,25
930,349,888,266,11,248,25
888,270,421,518,18,320,25
424,518,687,244,24,432,25
469,246,1199,524,29,562,25
1199,524,1187,439,16,1372,25
1218,434,1156,557,40,872,25
1153,559,987,582,21,440,25
985,580,761,146,40,1144,25
952,330,358,524,40,819,25
360,520,412,246,29,647,25
410,255,777,316,26,528,25
1129,261,506,402,58,1690,25
506,402,1099,173,35,838,25
1095,176,1012,247,24,1255,25
240,486,691,552,23,398,25
1112,132,323,569,24,544,25
323,569,1094,116,36,656,25
1093,116,629,179,29,584,25
631,181,1225,247,15,360,25
1219,247,1011,411,27,464,25
1012,412,929,210,13,224,25
994,692,206,491,77,2504,49
209,491,1565,282,79,2247,49
584,326,1481,310,51,1160,49
1480,310,755,827,71,2227,49
1120,773,1712,489,65,1200,49
1712,489,737,568,93,2544,49
736,569,337,861,53,2738,49
337,860,876,256,40,854,49
875,254,702,234,59,1552,49
1104,174,1576,228,29,461,49
1576,228,1738,752,95,2749,49
1738,749,1760,629,31,727,49
1756,628,111,473,56,1200,49
113,473,229,493,40,1865,49
228,493,112,422,67,2145,49
766,575,1742,815,65,1350,49
1742,815,1343,257,72,2218,49
140,728,1113,178,48,1025,49
1111,179,932,570,74,1313,49
931,569,127,559,49,2424,49
518,353,1629,360,45,985,49
1629,360,777,485,39,1086,49
779,484,1604,444,43,1920,49
1603,444,343,514,66,2135,49
344,514,752,625,50,992,49
752,624,750,547,41,1703,49
753,547,1457,221,50,944,49
1780,760,447,458,70,1907,49
447,458,455,304,31,1627,49
454,304,1097,752,32,2506,49
1097,751,1052,677,17,873,49
1051,678,274,797,32,665,49
284,796,1273,511,28,2002,49
591,371,876,660,50,1074,49
1659,381,831,604,48,1161,49
149,412,504,303,39,666,49
504,303,465,571,48,1121,49
455,572,262,672,30,569,49
262,674,387,663,35,936,49
388,664,179,661,52,1300,49
180,661,866,580,30,696,49
870,580,1776,820,51,2758,49
1254,235,783,424,35,745,49
1610,777,1187,637,56,1055,49
1587,384,1227,782,49,1166,49
1227,782,304,773,57,1584,49
303,773,531,569,42,914,49
530,568,1557,433,57,1439,49
1556,433,1689,370,44,2394,49
1688,374,1205,166,47,1554,49
441,657,1319,828,56,1412,49
1313,823,163,551,53,1025,49
169,555,496,812,26,649,49
495,811,1172,289,50,1970,49
1168,294,758,780,36,1695,49
758,780,450,859,49,1520,49
450,858,940,685,44,895,49
942,684,1507,857,43,1921,49
1508,855,1639,533,54,1248,49
1422,404,270,686,55,937,49
269,686,907,865,62,1373,49
908,864,1191,613,41,1177,49
1190,612,1070,490,26,720,49
635,249,1497,231,34,671,49
1340,451,309,449,54,1076,49
309,449,1550,714,47,1384,49
1548,714,1262,728,49,888,49
1716,589,974,656,44,761,49
653,440,215,502,71,2082,2
769,311,565,142,73,3025,2
591,150,848,516,79,3517,2
840,513,640,439,112,1964,2
628,435,191,268,50,1256,2
212,264,676,156,72,2096,2
677,157,756,250,39,783,2
756,252,682,388,78,3086,2
713,386,1119,274,67,1450,2
1117,274,806,178,77,1912,2
807,178,1196,409,92,1550,2
697,282,91,264,109,1830,2
91,264,271,161,60,1704,2
277,161,903,214,64,1127,2
888,219,453,406,70,1330,2
450,410,426,486,54,1022,2
431,486,832,432,54,1016,2
758,311,709,310,40,742,2
535,302,735,295,44,717,2
1188,337,972,377,79,1539,2
970,347,755,267,47,759,2
755,267,746,524,41,1278,2
748,524,844,559,56,1131,2
865,551,1131,403,61,1863,2
1110,403,163,401,56,1099,2
211,396,702,331,35,633,2
726,331,1198,495,36,736,2
1141,464,255,208,57,1037,2
256,208,1052,343,50,847,2
429,512,1250,370,62,1127,2
1250,370,1174,538,38,1028,2
1150,530,469,154,39,819,2
472,155,668,332,36,562,2
698,335,1176,481,63,1291,2
1143,520,175,519,44,1185,2
191,519,593,550,70,1415,2
604,535,715,185,30,576,2
714,185,312,243,37,1056,2
214,181,1090,419,34,840,2
1090,419,670,237,60,1652,2
644,229,589,197,18,631,2
585,209,540,310,32,563,2
663,225,402,340,24,411,2
1153,223,790,406,47,764,2
790,406,268,432,43,1008,2
290,431,430,477,30,455,2
432,477,447,454,21,1396,2
521,439,1242,238,56,1099,2
429,254,100,231,49,797,2
100,231,433,181,47,991,2
455,182,1062,325,42,922,2
1049,329,804,398,48,1012,2
801,398,511,386,34,968,2
505,379,397,174,43,692,2
419,176,1149,471,61,1102,2
1142,444,1094,170,41,754,2
1078,182,759,327,37,637,2
789,310,987,237,51,870,2
962,239,525,228,36,699,2
525,229,550,282,19,665,2
547,306,517,519,26,415,2
564,512,1186,560,22,514,2
1148,546,597,189,42,1084,2
636,179,903,140,31,904,2
889,171,820,343,32,776,2
802,331,663,207,21,726,2
689,216,954,357,29,758,2
934,353,565,520,35,671,2
630,492,1248,266,33,982,2
1151,404,976,383,45,742,2
976,383,72,337,36,1041,2
75,335,1202,207,54,1198,2
1194,201,1082,144,43,783,2
1030,222,938,467,23,829,2
936,466,722,355,25,755,2
1126,331,140,293,55,977,2
140,293,131,328,22,734,2
173,312,1205,154,46,792,2
1164,163,415,205,43,731,2
685,420,242,271,43,719,2
242,271,106,348,44,1177,2
134,339,1265,435,34,770,2
1245,430,547,178,40,720,2
587,188,651,518,34,546,2
654,517,752,520,28,478,2
713,505,128,442,42,836,2
129,442,153,438,36,653,2
188,408,1108,159,56,910,2
1108,159,1038,247,32,865,2
1010,249,104,159,56,906,2
122,158,1249,209,51,1120,2
1225,208,1094,175,48,1035,2
1053,203,891,366,27,633,2
981,695,1537,157,47,983,56
854,348,545,266,31,498,56
545,266,1156,475,41,860,56
369,136,1807,145,26,672,56
1808,145,407,768,50,990,56
120,495,724,438,33,534,56
724,438,1552,497,52,1128,56
1551,497,670,569,37,606,56
670,568,800,644,25,377,56
800,643,154,674,37,751,56
155,674,1712,499,49,842,56
1711,499,1668,497,10,260,56
1667,497,373,558,34,604,56
373,557,447,490,14,275,56
647,796,1546,180,36,577,56
1547,180,515,139,44,834,56
515,140,1455,806,48,793,56
1454,806,1118,403,41,660,56
1118,404,1097,508,23,462,56
1098,508,1528,372,28,725,56
1529,372,178,715,47,948,56
178,714,919,558,41,680,56
920,558,1561,159,32,610,56
1560,159,1548,200,30,723,56
204,520,1093,608,41,744,56
1093,608,707,302,28,722,56
708,302,955,819,33,604,56
955,818,266,843,43,835,56
793,472,1236,366,30,482,56
1236,366,1237,142,29,711,56
1236,142,196,475,32,584,56
197,475,803,645,36,611,56
804,645,257,793,44,1572,56
258,792,353,160,57,969,56
354,160,1197,639,38,640,56
1197,638,430,569,32,620,56
431,569,1530,761,31,624,56
1529,761,146,676,46,815,56
147,676,1189,225,41,681,56
1189,226,1635,833,37,641,56
873,476,580,601,28,526,56
579,601,1641,119,80,1820,56
1640,119,948,296,33,572,56
948,297,549,512,39,901,56
550,512,1337,704,31,501,56
1336,704,1070,663,27,460,56
1053,650,136,539,42,1081,56
137,539,1303,738,69,1731,56
1363,397,744,398,45,752,56
744,397,756,760,38,795,56
756,759,477,392,30,507,56
478,392,599,483,14,265,56
600,484,1362,572,28,480,56
1362,573,1756,726,28,443,56
1755,726,1811,180,49,1067,56
1810,180,166,521,46,890,56
167,521,1734,218,43,726,56
1732,218,1116,686,36,606,56
1117,686,1165,679,11,149,56
1164,679,1631,451,33,615,56
1630,451,1346,247,44,759,56
1345,247,438,325,41,653,56
439,325,1324,686,34,575,56
1323,686,593,723,41,749,56
593,722,1672,575,38,637,56
1671,575,775,481,39,903,56
1541,342,1013,795,31,501,56
1013,795,1805,479,35,711,56
1803,479,934,568,40,733,56
1516,640,852,244,44,744,56
852,244,1090,212,29,611,56
1090,213,1195,246,17,277,56
1194,246,248,651,39,645,56
249,651,1547,502,36,614,56
1546,502,986,593,29,576,56
1090,502,1629,470,21,333,56
1629,470,524,600,49,855,56
130,630,419,291,35,553,56
419,290,120,561,47,859,56
1076,449,1647,366,28,452,56
1647,366,640,352,41,766,56
595,734,1306,559,30,501,56
1306,559,174,741,39,775,56
174,740,348,569,24,422,56
1348,623,848,316,45,834,56
849,317,1482,570,40,732,56
1481,570,822,810,41,706,56
822,809,175,573,36,961,56
176,572,1300,344,46,815,56
1323,347,1734,145,34,652,56
1733,146,1818,758,65,1533,56
1817,756,353,676,69,1603,56
882,548,1440,207,49,836,56
1440,207,1792,772,40,991,56
1791,772,497,419,65,2530,56
498,419,1494,137,58,1115,56
230,811,831,720,43,752,56
1310,800,1861,715,35,552,56
1861,715,1443,254,45,747,56
396,634,1676,823,37,638,56
1676,823,338,626,45,779,56
339,626,1145,355,43,832,56
1144,355,357,746,34,675,56
358,746,640,497,33,590,56
641,496,723,381,11,184,56
722,382,454,619,20,374,56
451,620,62,639,38,811,56
62,638,926,823,35,787,56
926,822,621,685,26,410,56
621,684,802,234,39,703,56
802,235,1269,758,21,514,56
782,555,1816,728,45,801,56
1816,728,1114,814,41,750,56
1113,814,1219,355,44,712,56
1219,356,1656,283,28,502,56
1376,519,305,256,40,991,56
304,256,272,364,20,547,56
273,364,937,488,33,538,56
938,488,1246,391,18,302,56
1245,391,889,685,26,419,56
1710,791,95,563,53,890,56
95,563,1524,470,41,963,56
1523,470,823,285,32,614,56
824,285,1219,252,25,379,56
1220,252,1265,258,10,162,56
1591,224,610,252,58,968,56
610,252,840,640,37,793,56
600,753,327,730,41,727,56
327,729,601,209,30,548,56
532,605,161,666,40,738,56
162,666,1397,412,45,728,56
1396,412,1216,366,24,394,56
1215,367,405,190,33,569,56
177,472,633,603,39,668,56
1134,356,416,272,41,888,56
416,272,1306,619,49,989,56
1306,620,1799,656,34,603,56
1798,656,1309,564,36,620,56
1308,564,639,511,30,512,56
638,511,831,542,18,455,56
832,542,1320,313,21,432,56
1321,313,1843,258,22,422,56
1842,258,816,255,41,872,56
815,255,795,220,11,178,56
796,221,1066,387,26,417,56
1235,359,711,532,30,488,56
711,532,109,596,37,845,56
110,596,661,752,41,664,56
661,751,1269,399,43,687,56
1268,399,245,158,33,668,56
246,158,683,203,29,526,56
683,204,1371,752,44,858,56
1389,792,1238,510,38,1024,56
1233,510,683,785,32,543,56
682,785,1136,406,34,679,56
107,339,1596,519,46,751,56
931,696,230,314,47,806,104
229,314,463,751,47,777,104
463,750,112,586,30,557,104
113,586,770,507,45,792,104
1412,613,541,514,35,887,104
542,514,423,572,26,462,104
422,572,81,596,49,785,104
206,808,343,699,13,351,104
720,304,206,802,52,942,104
